"Date" "Price"
2005-06-22 101.251686389066
2005-06-23 101.247138604477
2005-06-24 101.32568691294
2005-06-25 101.338686972327
2005-06-26 101.274489944737
2005-06-27 101.355737588632
2005-06-28 101.332436057091
2005-06-29 101.418443347645
2005-06-30 101.52279363533
2005-07-01 101.443059423805
2005-07-02 101.455422171006
2005-07-03 101.365352504757
2005-07-04 101.349632799776
2005-07-05 101.386221473533
2005-07-06 101.494894876738
2005-07-07 101.548957091215
2005-07-08 101.449672262344
2005-07-09 101.423048231172
2005-07-10 101.401669346967
2005-07-11 101.372950272857
2005-07-12 101.338731455754
2005-07-13 101.493012617974
2005-07-14 101.500910053625
2005-07-15 101.478612747491
2005-07-16 101.482653974042
2005-07-17 101.380818757345
2005-07-18 101.348347979153
2005-07-19 101.360656067391
2005-07-20 101.288307129585
2005-07-21 101.346624863956
2005-07-22 101.369102463567
2005-07-23 101.342021937382
2005-07-24 101.387971993395
2005-07-25 101.413266439582
2005-07-26 101.537729509836
2005-07-27 101.527000837728
2005-07-28 101.519601055872
2005-07-29 101.491696518922
2005-07-30 101.382741914879
2005-07-31 101.378661436773
2005-08-01 101.409467235602
2005-08-02 101.422006277645
2005-08-03 101.36938544375
2005-08-04 101.308397916564
2005-08-05 101.314973245686
2005-08-06 101.27738715428
2005-08-07 101.330195631361
2005-08-08 101.278674961463
2005-08-09 101.311994406578
2005-08-10 101.273415765331
2005-08-11 101.376874097429
2005-08-12 101.445855588859
2005-08-13 101.483108225039
2005-08-14 101.473223641563
2005-08-15 101.479394107819
2005-08-16 101.431087809802
2005-08-17 101.439316198209
2005-08-18 101.489324721604
2005-08-19 101.46712485268
2005-08-20 101.477927400704
2005-08-21 101.568418937136
2005-08-22 101.651551063916
2005-08-23 101.679628743151
2005-08-24 101.743721862148
2005-08-25 101.701003236736
2005-08-26 101.749271326791
2005-08-27 101.707322999091
2005-08-28 101.718111607477
2005-08-29 101.578379577935
2005-08-30 101.612130617583
2005-08-31 101.542124741529
2005-09-01 101.587558373438
2005-09-02 101.664468469541
2005-09-03 101.685266051118
2005-09-04 101.732855875096
2005-09-05 101.827916229383
2005-09-06 101.793671012055
2005-09-07 101.82711530684
2005-09-08 101.962693063169
2005-09-09 101.9911047382
2005-09-10 102.023762559523
2005-09-11 102.08304116688
2005-09-12 102.062334103739
2005-09-13 102.06696610358
2005-09-14 102.136190902988
2005-09-15 102.103707557688
2005-09-16 102.095555923034
2005-09-17 102.138168618419
2005-09-18 102.177535357644
2005-09-19 102.167618732594
2005-09-20 102.165649910403
2005-09-21 102.189633259699
2005-09-22 102.266433334803
2005-09-23 102.214189672366
2005-09-24 102.16400228035
2005-09-25 102.075404693805
2005-09-26 102.045316335924
2005-09-27 102.054732012338
2005-09-28 102.014797989146
2005-09-29 101.951873233841
2005-09-30 101.983568331999
2005-10-01 102.109285386835
2005-10-02 102.116658199412
2005-10-03 102.112543104554
2005-10-04 102.141405520146
2005-10-05 102.089159792176
2005-10-06 102.037406234224
2005-10-07 102.042769622475
2005-10-08 101.987570426262
2005-10-09 101.99155998967
2005-10-10 102.019947586282
2005-10-11 102.007748767992
2005-10-12 101.990589162754
2005-10-13 102.027600421592
2005-10-14 102.019338401396
2005-10-15 102.057482482714
2005-10-16 102.120163857425
2005-10-17 102.109664985007
2005-10-18 102.164631639116
2005-10-19 102.153471917369
2005-10-20 102.182137342219
2005-10-21 102.176379288838
2005-10-22 102.090002978649
2005-10-23 102.129180895355
2005-10-24 102.1888396622
2005-10-25 102.2411566243
2005-10-26 102.314520556238
2005-10-27 102.369747194032
2005-10-28 102.381462805354
2005-10-29 102.328043335627
2005-10-30 102.322024496064
2005-10-31 102.3586618481
2005-11-01 102.421110646041
2005-11-02 102.444640719616
2005-11-03 102.489555973205
2005-11-04 102.506753894072
2005-11-05 102.445952018935
2005-11-06 102.462170291045
2005-11-07 102.449160368
2005-11-08 102.49662338088
2005-11-09 102.464526826231
2005-11-10 102.466715374484
2005-11-11 102.528193151218
2005-11-12 102.621999106472
2005-11-13 102.497510787013
2005-11-14 102.54893231251
2005-11-15 102.616705979946
2005-11-16 102.624406504055
2005-11-17 102.558489581881
2005-11-18 102.619030866085
2005-11-19 102.605517368606
2005-11-20 102.495107255657
2005-11-21 102.529187848532
2005-11-22 102.560581185653
2005-11-23 102.525750329018
2005-11-24 102.531522958505
2005-11-25 102.553953419099
2005-11-26 102.534447644133
2005-11-27 102.602802190968
2005-11-28 102.667433518333
2005-11-29 102.581958403534
2005-11-30 102.617818611303
2005-12-01 102.648104665183
2005-12-02 102.757179259473
2005-12-03 102.742309196856
2005-12-04 102.787639759403
2005-12-05 102.819480390815
2005-12-06 102.789832744703
2005-12-07 102.701681968008
2005-12-08 102.764478055895
2005-12-09 102.801109215214
2005-12-10 102.944320726808
2005-12-11 102.926979832801
2005-12-12 102.859006199669
2005-12-13 102.892780402574
2005-12-14 102.926253358312
2005-12-15 102.946971695057
2005-12-16 102.998484452592
2005-12-17 103.018494475561
2005-12-18 102.974285547833
2005-12-19 102.984331636994
2005-12-20 103.088424787812
2005-12-21 103.115415077013
2005-12-22 103.194653910022
2005-12-23 103.198816274194
2005-12-24 103.28425807907
2005-12-25 103.222694023272
2005-12-26 103.32903249066
2005-12-27 103.344117934893
2005-12-28 103.349338762498
2005-12-29 103.416479824683
2005-12-30 103.433739904729
2005-12-31 103.361746688378
2006-01-01 103.332970229072
2006-01-02 103.333126304229
2006-01-03 103.291322300107
2006-01-04 103.379760879032
2006-01-05 103.343707542995
2006-01-06 103.283202433446
2006-01-07 103.350601739303
2006-01-08 103.369480807822
2006-01-09 103.447692905786
2006-01-10 103.626174011739
2006-01-11 103.617422939961
2006-01-12 103.676470447461
2006-01-13 103.677617007686
2006-01-14 103.803704356757
2006-01-15 103.801144858643
2006-01-16 103.882881644249
2006-01-17 103.815627815123
2006-01-18 103.742727784099
2006-01-19 103.771349119104
2006-01-20 103.800454123859
2006-01-21 103.87234143223
2006-01-22 103.840102104292
2006-01-23 103.827432520224
2006-01-24 103.838080719151
2006-01-25 103.918893393398
2006-01-26 103.949733635204
2006-01-27 103.945911321264
2006-01-28 103.954601327183
2006-01-29 104.048333609898
2006-01-30 104.042311561517
2006-01-31 104.02305365286
2006-02-01 103.983194450464
2006-02-02 104.057863485043
2006-02-03 104.111844372877
2006-02-04 104.239885596488
2006-02-05 104.209800389766
2006-02-06 104.191017849779
2006-02-07 104.155326524597
2006-02-08 104.092567432406
2006-02-09 104.112915391672
2006-02-10 104.187738258429
2006-02-11 104.234579278512
2006-02-12 104.265001333567
2006-02-13 104.25667128599
2006-02-14 104.300931407904
2006-02-15 104.362637459422
2006-02-16 104.325312861814
2006-02-17 104.222475855072
2006-02-18 104.338555795473
2006-02-19 104.360887072973
2006-02-20 104.465140660061
2006-02-21 104.490379948354
2006-02-22 104.397705773898
2006-02-23 104.372039687639
2006-02-24 104.359086604219
2006-02-25 104.374511480788
2006-02-26 104.443511824859
2006-02-27 104.400615712245
2006-02-28 104.533274839887
2006-03-01 104.538484027211
2006-03-02 104.565314258484
2006-03-03 104.561660667215
2006-03-04 104.544174090118
2006-03-05 104.495041701286
2006-03-06 104.469247049258
2006-03-07 104.526818490581
2006-03-08 104.520393989359
2006-03-09 104.492172149445
2006-03-10 104.418725676676
2006-03-11 104.366247409344
2006-03-12 104.377184786381
2006-03-13 104.303374353928
2006-03-14 104.301119211863
2006-03-15 104.289657738755
2006-03-16 104.265968681986
2006-03-17 104.336733278236
2006-03-18 104.314024872169
2006-03-19 104.3003832827
2006-03-20 104.300817519725
2006-03-21 104.269403895253
2006-03-22 104.303006203674
2006-03-23 104.316063559976
2006-03-24 104.332570951276
2006-03-25 104.326218902895
2006-03-26 104.367655384552
2006-03-27 104.377423938562
2006-03-28 104.436215810705
2006-03-29 104.520678655482
2006-03-30 104.598279742338
2006-03-31 104.632032169085
2006-04-01 104.660676032722
2006-04-02 104.691939088856
2006-04-03 104.590607583969
2006-04-04 104.5845543462
2006-04-05 104.52856562248
2006-04-06 104.450285153937
2006-04-07 104.487171415672
2006-04-08 104.454190645523
2006-04-09 104.446263281128
2006-04-10 104.46859662
2006-04-11 104.463572808671
2006-04-12 104.476734321857
2006-04-13 104.438251870472
2006-04-14 104.549938788681
2006-04-15 104.513638909485
2006-04-16 104.535734901618
2006-04-17 104.452096057236
2006-04-18 104.491464988222
2006-04-19 104.484254990365
2006-04-20 104.58995996315
2006-04-21 104.579599495008
2006-04-22 104.657286704089
2006-04-23 104.670995899701
2006-04-24 104.613968606793
2006-04-25 104.692238376637
2006-04-26 104.748121256578
2006-04-27 104.72954328623
2006-04-28 104.785996489548
2006-04-29 104.745079631951
2006-04-30 104.742351876385
2006-05-01 104.758155957593
2006-05-02 104.759625723712
2006-05-03 104.827404672184
2006-05-04 104.890321921836
2006-05-05 104.777249480862
2006-05-06 104.74854084062
2006-05-07 104.817264222471
2006-05-08 104.816554802113
2006-05-09 104.792935460403
2006-05-10 104.707771752509
2006-05-11 104.823067034852
2006-05-12 104.874613331962
2006-05-13 104.848832691853
2006-05-14 104.933525356776
2006-05-15 104.875272142203
2006-05-16 104.879086259788
2006-05-17 104.928278349072
2006-05-18 104.914737446289
2006-05-19 104.96487943107
2006-05-20 104.894498212702
2006-05-21 104.83180366967
2006-05-22 104.866083431077
2006-05-23 104.903488310509
2006-05-24 104.829611516247
2006-05-25 104.876053658586
2006-05-26 104.827004611917
2006-05-27 104.844711506948
2006-05-28 104.857939907336
2006-05-29 104.873693051159
2006-05-30 104.787312464854
2006-05-31 104.78617201793
2006-06-01 104.790759686217
2006-06-02 104.783749693179
2006-06-03 104.795604038052
2006-06-04 104.752321490877
2006-06-05 104.727527977128
2006-06-06 104.740532847955
2006-06-07 104.703936149027
2006-06-08 104.602230551643
2006-06-09 104.591740708626
2006-06-10 104.619448677427
2006-06-11 104.7612671812
2006-06-12 104.78984323281
2006-06-13 104.834557511896
2006-06-14 104.865194458163
2006-06-15 104.837776331624
2006-06-16 104.876886348747
2006-06-17 104.929996814169
2006-06-18 104.933393702484
2006-06-19 104.887934419502
2006-06-20 104.808579320805
2006-06-21 104.921674653525
2006-06-22 104.987164701939
2006-06-23 105.011169665843
2006-06-24 104.998938438899
2006-06-25 105.000817562783
2006-06-26 104.84123273187
2006-06-27 104.82087886934
2006-06-28 104.846792360668
2006-06-29 104.772628138627
2006-06-30 104.801078975894
2006-07-01 104.914513845256
2006-07-02 104.868019867933
2006-07-03 104.818379944463
2006-07-04 104.819060798963
2006-07-05 104.841803482729
2006-07-06 104.875304708162
2006-07-07 104.857453032126
2006-07-08 104.801738881209
2006-07-09 104.786200281237
2006-07-10 104.798835026257
2006-07-11 104.805782725839
2006-07-12 104.807862595247
2006-07-13 104.849664828453
2006-07-14 104.838364010353
2006-07-15 104.826312883108
2006-07-16 104.857080780761
2006-07-17 104.77537840412
2006-07-18 104.769734786819
2006-07-19 104.770388900261
2006-07-20 104.790605752964
2006-07-21 104.868715194186
2006-07-22 104.854649616289
2006-07-23 104.781422663933
2006-07-24 104.807206205813
2006-07-25 104.799237131209
2006-07-26 104.861366045902
2006-07-27 104.77399131024
2006-07-28 104.877417227734
2006-07-29 104.853667581662
2006-07-30 104.875289926584
2006-07-31 104.808551488066
2006-08-01 104.849416340519
2006-08-02 104.901306416592
2006-08-03 104.830566126185
2006-08-04 104.822862835814
2006-08-05 104.929958387457
2006-08-06 104.938693034915
2006-08-07 104.910433981682
2006-08-08 104.909259300351
2006-08-09 104.905752361948
2006-08-10 104.977383646571
2006-08-11 104.937056747157
2006-08-12 105.054760180517
2006-08-13 105.072115594118
2006-08-14 105.069349735961
2006-08-15 105.159630212263
2006-08-16 105.134811429397
2006-08-17 105.097383577947
2006-08-18 105.117585582772
2006-08-19 105.110867778837
2006-08-20 105.197588737297
2006-08-21 105.254874741406
2006-08-22 105.209069875243
2006-08-23 105.201628312709
2006-08-24 105.148993400403
2006-08-25 105.108628117945
2006-08-26 105.047756811268
2006-08-27 105.136258371451
2006-08-28 105.131564757732
2006-08-29 105.141018038253
2006-08-30 105.14410765715
2006-08-31 105.088102048218
2006-09-01 105.107074813135
2006-09-02 105.013525261814
2006-09-03 105.026754351064
2006-09-04 105.093886179509
2006-09-05 105.075463771586
2006-09-06 105.122487574031
2006-09-07 105.171569608109
2006-09-08 105.236625442922
2006-09-09 105.223577379587
2006-09-10 105.175500180597
2006-09-11 105.175206587671
2006-09-12 105.181509630577
2006-09-13 105.203968718191
2006-09-14 105.233023799012
2006-09-15 105.270161130337
2006-09-16 105.18858672404
2006-09-17 105.255426629723
2006-09-18 105.372483582086
2006-09-19 105.354604202787
2006-09-20 105.327685921049
2006-09-21 105.352904545656
2006-09-22 105.339945811161
2006-09-23 105.304805614186
2006-09-24 105.217095404755
2006-09-25 105.156303315262
2006-09-26 105.123848347595
2006-09-27 105.185482722652
2006-09-28 105.277466178893
2006-09-29 105.275983803405
2006-09-30 105.190318091274
2006-10-01 105.118378296788
2006-10-02 105.110076534515
2006-10-03 105.08577875047
2006-10-04 105.01757159743
2006-10-05 105.012548851375
2006-10-06 105.079119163544
2006-10-07 105.056106130934
2006-10-08 105.105710658605
2006-10-09 105.090708926983
2006-10-10 105.069729140364
2006-10-11 105.041363106055
2006-10-12 105.102688277644
2006-10-13 105.066625712809
2006-10-14 105.066320176478
2006-10-15 105.002590234742
2006-10-16 104.989124576584
2006-10-17 104.979437340982
2006-10-18 105.024908368337
2006-10-19 105.0414770063
2006-10-20 105.096120532312
2006-10-21 105.23681927144
2006-10-22 105.31024329371
2006-10-23 105.334100487168
2006-10-24 105.371563822763
2006-10-25 105.32124031703
2006-10-26 105.28388443412
2006-10-27 105.280113191058
2006-10-28 105.350474710845
2006-10-29 105.242367854751
2006-10-30 105.265723637179
2006-10-31 105.285686580583
2006-11-01 105.223246324693
2006-11-02 105.212702187868
2006-11-03 105.324390969558
2006-11-04 105.337571242956
2006-11-05 105.472172056342
2006-11-06 105.548596793311
2006-11-07 105.470191232357
2006-11-08 105.521092081024
2006-11-09 105.446166375609
2006-11-10 105.386391453787
2006-11-11 105.339767763464
2006-11-12 105.254407001723
2006-11-13 105.369468245311
2006-11-14 105.328179524691
2006-11-15 105.309218658413
2006-11-16 105.308042312611
2006-11-17 105.306284406081
2006-11-18 105.331113257265
2006-11-19 105.439863103016
2006-11-20 105.520243703876
2006-11-21 105.618986834265
2006-11-22 105.657387532832
2006-11-23 105.638159377547
2006-11-24 105.693827191585
2006-11-25 105.690095354533
2006-11-26 105.79455003159
2006-11-27 105.728704696671
2006-11-28 105.674401008113
2006-11-29 105.588664664602
2006-11-30 105.517729135527
2006-12-01 105.42691459739
2006-12-02 105.393036461449
2006-12-03 105.426963805088
2006-12-04 105.397171225025
2006-12-05 105.502725927801
2006-12-06 105.531557590156
2006-12-07 105.622307862051
2006-12-08 105.505155354509
2006-12-09 105.516046500547
2006-12-10 105.484476568684
2006-12-11 105.545541223122
2006-12-12 105.59218434179
2006-12-13 105.681395973544
2006-12-14 105.709634319473
2006-12-15 105.746844749447
2006-12-16 105.817928782883
2006-12-17 105.883872711474
2006-12-18 105.878316820573
2006-12-19 105.894374593052
2006-12-20 105.924469474357
2006-12-21 105.92254190097
2006-12-22 106.071808104511
2006-12-23 106.100953575913
2006-12-24 106.152761921208
2006-12-25 106.090699298058
2006-12-26 106.142620349876
2006-12-27 106.101549063841
2006-12-28 106.088714040364
2006-12-29 106.073141493152
2006-12-30 106.017360826586
2006-12-31 106.016193341025
2007-01-01 106.185569556901
2007-01-02 106.196481426097
2007-01-03 106.018326530753
2007-01-04 106.00240139838
2007-01-05 105.953946841288
2007-01-06 106.0679237893
2007-01-07 106.080962831096
2007-01-08 106.081481349994
2007-01-09 105.97915075643
2007-01-10 105.953564431893
2007-01-11 106.113798454283
2007-01-12 106.108121933089
2007-01-13 106.151846095925
2007-01-14 106.093748397108
2007-01-15 106.128688026407
2007-01-16 106.139991410932
2007-01-17 106.125288547519
2007-01-18 106.130994045511
2007-01-19 106.185225092799
2007-01-20 106.100837118924
2007-01-21 106.085409263616
2007-01-22 106.170034876997
2007-01-23 106.15399454235
2007-01-24 106.171201192275
2007-01-25 106.168910603797
2007-01-26 106.220364974679
2007-01-27 106.181208136821
2007-01-28 106.201877331218
2007-01-29 106.237372071125
2007-01-30 106.337870880091
2007-01-31 106.408183051068
2007-02-01 106.34759410395
2007-02-02 106.433829325344
2007-02-03 106.473376604824
2007-02-04 106.541247009314
2007-02-05 106.526918476409
2007-02-06 106.520798592897
2007-02-07 106.504815904531
2007-02-08 106.566876710027
2007-02-09 106.45472193863
2007-02-10 106.454030159888
2007-02-11 106.38742599827
2007-02-12 106.337825070295
2007-02-13 106.313429024583
2007-02-14 106.379945762203
2007-02-15 106.384389759705
2007-02-16 106.440980174462
2007-02-17 106.422146115722
2007-02-18 106.433250755399
2007-02-19 106.466721924628
2007-02-20 106.450553605468
2007-02-21 106.482178456704
2007-02-22 106.48024029852
2007-02-23 106.430360797148
2007-02-24 106.517027688291
2007-02-25 106.570089233279
2007-02-26 106.600623251684
2007-02-27 106.62028075816
2007-02-28 106.596295889501
2007-03-01 106.71760670554
2007-03-02 106.695432059155
2007-03-03 106.818303467574
2007-03-04 106.836915815146
2007-03-05 106.901484944299
2007-03-06 106.890493814877
2007-03-07 106.792931576057
2007-03-08 106.840134622604
2007-03-09 106.851561731176
2007-03-10 106.880573478685
2007-03-11 106.894084771127
2007-03-12 106.894159000233
2007-03-13 106.847656031944
2007-03-14 106.840805707961
2007-03-15 106.780319883502
2007-03-16 106.749323610877
2007-03-17 106.725031253838
2007-03-18 106.696264397739
2007-03-19 106.717833465731
2007-03-20 106.743604822486
2007-03-21 106.836853787831
2007-03-22 106.933062788422
2007-03-23 106.950768922297
2007-03-24 106.965488237932
2007-03-25 106.969018086689
2007-03-26 106.968495006903
2007-03-27 107.054697279362
2007-03-28 107.039916641354
2007-03-29 107.062904628128
2007-03-30 106.989033698701
2007-03-31 106.932579228908
2007-04-01 107.015549776996
2007-04-02 107.006879912554
2007-04-03 107.057792080834
2007-04-04 107.154365988344
2007-04-05 107.15346263389
2007-04-06 107.189015702748
2007-04-07 107.165260449392
2007-04-08 107.200009128334
2007-04-09 107.137416133552
2007-04-10 107.136227990289
2007-04-11 107.237721763731
2007-04-12 107.284036178193
2007-04-13 107.289275112579
2007-04-14 107.31845925882
2007-04-15 107.348155784676
2007-04-16 107.308288751942
2007-04-17 107.281790345475
2007-04-18 107.255594319234
2007-04-19 107.227238642716
2007-04-20 107.24185767434
2007-04-21 107.26867744851
2007-04-22 107.326703694639
2007-04-23 107.367250626216
2007-04-24 107.337752843131
2007-04-25 107.359059110406
2007-04-26 107.377260480058
2007-04-27 107.393846271686
2007-04-28 107.404650699087
2007-04-29 107.538871914331
2007-04-30 107.539860860893
2007-05-01 107.583468525126
2007-05-02 107.565091744299
2007-05-03 107.719166396878
2007-05-04 107.675617979439
2007-05-05 107.704382365067
2007-05-06 107.689026404786
2007-05-07 107.743336402292
2007-05-08 107.738936377525
2007-05-09 107.837070079093
2007-05-10 107.835025460656
2007-05-11 107.829986345034
2007-05-12 107.786930256644
2007-05-13 107.907071841316
2007-05-14 108.005358602513
2007-05-15 108.135441653243
2007-05-16 108.091220065657
2007-05-17 108.149345790923
2007-05-18 108.036256654384
2007-05-19 108.039386278634
2007-05-20 108.128353253988
2007-05-21 108.162461353828
2007-05-22 108.322490530516
2007-05-23 108.297067329609
2007-05-24 108.237981282699
2007-05-25 108.189278315362
2007-05-26 108.15434159781
2007-05-27 108.081985981576
2007-05-28 108.150490033269
2007-05-29 108.209695371975
2007-05-30 108.242735401937
2007-05-31 108.249540565061
2007-06-01 108.215959272883
2007-06-02 108.325458436984
2007-06-03 108.350731301901
2007-06-04 108.332641028172
2007-06-05 108.389505349012
2007-06-06 108.354288844666
2007-06-07 108.417981773264
2007-06-08 108.484931286634
2007-06-09 108.486168712396
2007-06-10 108.441076020781
2007-06-11 108.541096606316
2007-06-12 108.514580894845
2007-06-13 108.469291028926
2007-06-14 108.47579686468
2007-06-15 108.369490008796
2007-06-16 108.319679104142
2007-06-17 108.251047949304
2007-06-18 108.245963208998
2007-06-19 108.289149179556
2007-06-20 108.266949156323
2007-06-21 108.197470021812
2007-06-22 108.198586668134
2007-06-23 108.313917483011
2007-06-24 108.314466268973
2007-06-25 108.341947672809
2007-06-26 108.339656827977
2007-06-27 108.345035864926
2007-06-28 108.322490469435
2007-06-29 108.316262527483
2007-06-30 108.319275789354
2007-07-01 108.380902370164
2007-07-02 108.376410912255
2007-07-03 108.410641276478
2007-07-04 108.387012866802
2007-07-05 108.350437482923
2007-07-06 108.417678831871
2007-07-07 108.531703912985
2007-07-08 108.44684184669
2007-07-09 108.423640107364
2007-07-10 108.374211938679
2007-07-11 108.397519997676
2007-07-12 108.420411570296
2007-07-13 108.495375434457
2007-07-14 108.534133748343
2007-07-15 108.498219136353
2007-07-16 108.530706520572
2007-07-17 108.58486339587
2007-07-18 108.613398181105
2007-07-19 108.620170789116
2007-07-20 108.752383497813
2007-07-21 108.786909112317
2007-07-22 108.7676020513
2007-07-23 108.736774352257
2007-07-24 108.800793538987
2007-07-25 108.775796735023
2007-07-26 108.842779448244
2007-07-27 108.859951850014
2007-07-28 108.931662843082
2007-07-29 108.925488898299
2007-07-30 108.939192368958
2007-07-31 109.128910382771
2007-08-01 109.081817745192
2007-08-02 109.113126526748
2007-08-03 109.21953949792
2007-08-04 109.329658489747
2007-08-05 109.341933419425
2007-08-06 109.368163158533
2007-08-07 109.392312512344
2007-08-08 109.490979560362
2007-08-09 109.562872275834
2007-08-10 109.614999849928
2007-08-11 109.687351109375
2007-08-12 109.615347917302
2007-08-13 109.757783702834
2007-08-14 109.844607635584
2007-08-15 109.775229745958
2007-08-16 109.828631827566
2007-08-17 109.820308887328
2007-08-18 109.825096170591
2007-08-19 109.989297529061
2007-08-20 110.010846354943
2007-08-21 109.966378876019
2007-08-22 109.968882245265
2007-08-23 109.920817034145
2007-08-24 109.874982529387
2007-08-25 109.859134655829
2007-08-26 109.907016556635
2007-08-27 109.817155767463
2007-08-28 109.813233655482
2007-08-29 109.764172387328
2007-08-30 109.688072288336
2007-08-31 109.667043559153
2007-09-01 109.746274060866
2007-09-02 109.707239018071
2007-09-03 109.707269586119
2007-09-04 109.682588137281
2007-09-05 109.678919481884
2007-09-06 109.75429742978
2007-09-07 109.789623385484
2007-09-08 109.767206360773
2007-09-09 109.668687425133
2007-09-10 109.710594170095
2007-09-11 109.817205574083
2007-09-12 109.773766415406
2007-09-13 109.67303936246
2007-09-14 109.713308793027
2007-09-15 109.815682263067
2007-09-16 109.748629494552
2007-09-17 109.697177825246
2007-09-18 109.725361957976
2007-09-19 109.750205394259
2007-09-20 109.798641218298
2007-09-21 109.857718811602
2007-09-22 109.853995971999
2007-09-23 109.852231628414
2007-09-24 109.888320364188
2007-09-25 109.845601923693
